pclass,sex,age,sibsp,parch,fare,alone,embarked_C,embarked_Q,embarked_S
2,1,-2.054613263869322,1,1,-0.2708962687904854,False,0.0,0.0,1.0
1,1,0.0,0,0,3.9327230485884233,True,1.0,0.0,0.0
3,0,-0.9002980027642465,2,0,-0.2859972841804228,False,0.0,0.0,1.0
3,1,-0.9002980027642465,1,1,-0.4902797934380587,False,0.0,0.0,1.0
1,1,1.100515116484551,2,0,1.163700193253568,False,0.0,1.0,0.0
1,1,0.0,0,0,-0.04438103794142432,True,0.0,0.0,1.0
1,1,0.0,0,0,0.2052890831722074,True,0.0,0.0,1.0
3,1,0.0,1,0,-0.1621689579829361,False,0.0,1.0,0.0
3,1,-1.0542067042449232,0,0,-0.4918744606632361,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.5011867534870308,True,0.0,0.0,1.0
3,1,-0.5924805998028931,0,0,-0.4894421904510968,True,0.0,0.0,1.0
2,0,-1.9776589131289837,1,1,-0.18532384824750675,False,0.0,0.0,1.0
2,1,0.0,0,0,-0.3866707201133388,True,0.0,0.0,1.0
3,1,-0.4385718983222164,0,0,-0.5046257580584992,True,0.0,0.0,1.0
2,0,0.02315420611981384,0,0,-0.3997582667846179,True,0.0,1.0,0.0
3,0,-0.05380014462052453,0,2,-0.3414522396297103,False,1.0,0.0,0.0
3,1,-0.4385718983222164,0,0,-0.45714212526638004,True,0.0,0.0,1.0
1,0,1.1774694672248893,1,1,2.671117778445337,False,0.0,0.0,1.0
2,0,0.17706290760049057,0,0,-0.3866707201133388,True,0.0,0.0,1.0
3,1,-0.6694349505432314,0,0,-0.4888542575852486,True,0.0,0.0,1.0
1,1,0.40792595982150565,0,0,9.667166525013505,True,1.0,0.0,0.0
3,0,0.0,8,2,0.7519458402879414,False,0.0,0.0,1.0
3,1,0.0,2,0,-0.18029017645086096,False,0.0,1.0,0.0
1,1,0.48488031056184405,0,1,9.667166525013505,False,1.0,0.0,0.0
3,0,0.8696520642635358,0,5,0.1506737441786005,False,0.0,0.0,1.0
3,0,-0.5155262490625547,0,0,-0.49640476528021726,True,0.0,0.0,1.0
3,1,0.3309716090811673,1,1,-0.35848215805212236,False,0.0,0.0,1.0
2,0,0.0,0,0,0.016023023618325298,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.1621689579829361,True,0.0,1.0,0.0
3,0,-1.1311610549852615,0,0,-0.5029485386158568,True,1.0,0.0,0.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,0,-0.9002980027642465,0,0,-0.4918744606632361,True,0.0,0.0,1.0
3,1,0.02315420611981384,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,1,0.17706290760049057,2,0,0.8314778546749452,False,0.0,0.0,1.0
3,1,-1.9776589131289837,4,1,-0.06199888922968463,False,0.0,1.0,0.0
3,1,-2.1315676146096605,4,1,-0.06199888922968463,False,0.0,1.0,0.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,0.0,2,0,-0.21191774308354583,False,1.0,0.0,0.0
1,0,1.4083325194459044,0,0,-0.1263453225405672,True,0.0,0.0,1.0
3,1,0.1001085568601522,0,0,-0.49237782784290063,True,0.0,1.0,0.0
1,1,1.3313781687055661,0,0,0.036576512298389464,True,0.0,0.0,1.0
3,0,-0.2846631968415396,1,0,-0.32425318983493084,False,0.0,0.0,1.0
3,1,-1.5928871594272918,5,2,0.2958951755118318,False,0.0,0.0,1.0
3,1,-0.8233436520239081,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,-0.5924805998028931,0,0,-0.4601623283443675,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.5029485386158568,True,1.0,0.0,0.0
2,1,-0.1307544953608629,0,1,0.016023023618325298,False,0.0,0.0,1.0
2,0,-0.4385718983222164,2,3,-0.2708962687904854,False,0.0,0.0,1.0
3,1,-0.977252353504585,0,0,-0.47400492578514347,True,0.0,0.0,1.0
3,1,0.0,1,0,-0.3363340021468808,False,0.0,1.0,0.0
3,0,0.0,3,1,-0.13565761536436197,False,0.0,0.0,1.0
3,1,-0.6694349505432314,0,0,-0.4863374216869257,True,0.0,0.0,1.0
1,1,1.6391955716669195,0,0,-0.11384570873513637,True,0.0,0.0,1.0
3,0,-2.054613263869322,3,1,-0.22408312108167944,False,0.0,0.0,1.0
3,0,-2.2277605530350835,2,1,-0.26066180729354516,False,1.0,0.0,0.0
3,1,0.0,0,0,-0.5028639729296732,True,1.0,0.0,0.0
3,1,0.3309716090811673,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,0,-0.9002980027642465,0,1,-0.18532384824750675,False,0.0,0.0,1.0
1,0,1.100515116484551,0,0,-0.09027201697708476,True,1.0,0.0,0.0
3,1,0.0,0,0,-0.35646868933346404,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.45714212526638004,True,0.0,0.0,1.0
3,0,0.5618346613021824,0,0,-0.455380340137554,True,0.0,0.0,1.0
2,1,-0.6694349505432314,1,0,-0.41687275089321363,False,0.0,0.0,1.0
1,1,0.48488031056184405,1,0,0.9391984311231651,False,0.0,0.0,1.0
3,1,0.17706290760049057,0,0,-0.4888542575852486,True,0.0,0.0,1.0
3,0,0.0,1,2,-0.17626323901354432,False,0.0,0.0,1.0
3,1,-0.2846631968415396,0,0,-0.4918744606632361,True,0.0,0.0,1.0
1,1,3.8708717431367323,0,0,-0.04438103794142432,True,0.0,0.0,1.0
3,1,1.985490149998442,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,1,2.3317847283299646,1,1,0.13683114673782454,False,0.0,0.0,1.0
3,1,0.0,0,0,-0.49271407711891657,True,0.0,1.0,0.0
3,1,-0.9002980027642465,0,0,-0.4918744606632361,True,0.0,0.0,1.0
3,0,-1.169638230355431,1,0,-0.3573908580066095,False,1.0,0.0,0.0
2,1,-0.8233436520239081,0,0,-0.43700743807979686,True,0.0,0.0,1.0
2,0,-1.9776589131289837,2,1,0.13683114673782454,False,0.0,0.0,1.0
3,1,0.25401725834082894,0,0,-0.4741720436887921,True,0.0,0.0,1.0
3,1,-0.6694349505432314,0,0,-0.49271407711891657,True,0.0,1.0,0.0
3,0,-1.5159328086869535,0,2,-0.1621689579829361,False,0.0,0.0,1.0
2,1,1.3313781687055661,0,0,-0.3464013457401724,True,0.0,0.0,1.0
3,0,-2.1315676146096605,4,2,-0.01870931177853076,False,0.0,0.0,1.0
2,0,-0.05380014462052453,1,0,-0.12491978668775715,False,0.0,0.0,1.0
1,0,-0.5924805998028931,1,0,0.6925485130875209,False,0.0,0.0,1.0
3,1,-0.1307544953608629,1,0,-0.32928686163157667,False,0.0,0.0,1.0
1,1,0.0,0,0,-0.05042144409739929,True,1.0,0.0,0.0
3,1,-0.2846631968415396,0,0,-0.2701412180209885,True,1.0,0.0,0.0
3,1,0.25401725834082894,0,0,-0.45714212526638004,True,0.0,0.0,1.0
2,0,-0.20770884610120124,0,0,-0.43700743807979686,True,0.0,0.0,1.0
3,0,-0.20770884610120124,0,2,-0.4242561406845337,False,0.0,0.0,1.0
2,1,0.3309716090811673,0,0,-0.3866707201133388,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.5028639729296732,True,1.0,0.0,0.0
1,1,0.02315420611981384,0,0,-0.08968408411123653,True,1.0,0.0,0.0
3,1,0.02315420611981384,1,0,-0.32425318983493084,False,0.0,0.0,1.0
2,0,0.0,0,0,-0.3997582667846179,True,0.0,1.0,0.0
3,1,0.0,0,0,-0.4918744606632361,True,0.0,0.0,1.0
1,0,1.7931042731475964,2,0,0.38809593507663365,False,0.0,0.0,1.0
3,1,0.17706290760049057,0,0,-0.4888542575852486,True,0.0,0.0,1.0
2,1,1.7161499224072578,0,0,-0.3866707201133388,True,0.0,0.0,1.0
1,1,1.7161499224072578,1,1,0.955306180872432,False,0.0,0.0,1.0
3,0,0.7157433627828591,1,5,-0.01870931177853076,False,0.0,0.0,1.0
1,0,-2.1315676146096605,1,2,2.4029901895877646,False,0.0,0.0,1.0
3,1,1.100515116484551,0,0,-0.4888542575852486,True,0.0,0.0,1.0
2,1,1.6391955716669195,0,0,-0.39623469652696586,True,0.0,0.0,1.0
2,1,0.7157433627828591,0,0,-0.12491978668775715,True,0.0,0.0,1.0
1,1,1.2544238179652276,0,0,0.9462455716384695,True,1.0,0.0,0.0
1,1,-0.977252353504585,0,2,1.5841789061771412,False,1.0,0.0,0.0
3,1,0.02315420611981384,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,0,-1.5928871594272918,2,2,0.04370821849987721,False,0.0,0.0,1.0
3,1,-0.20770884610120124,0,0,-0.49145565916975514,True,0.0,0.0,1.0
3,1,-0.6694349505432314,0,0,-0.47400492578514347,True,0.0,0.0,1.0
3,1,0.0,0,0,0.48910360681684706,True,0.0,0.0,1.0
3,1,-0.2846631968415396,0,0,-0.4894421904510968,True,0.0,0.0,1.0
3,1,-2.054613263869322,1,1,-0.32828012727224753,False,0.0,0.0,1.0
2,1,1.4083325194459044,0,0,-0.3866707201133388,True,0.0,0.0,1.0
1,0,0.48488031056184405,0,0,2.0825124140450755,True,1.0,0.0,0.0
3,0,0.0,1,0,-0.3363340021468808,False,0.0,1.0,0.0
2,0,0.21554008297065974,0,0,-0.3866707201133388,True,0.0,0.0,1.0
1,0,0.25401725834082894,0,0,1.093228788100527,True,0.0,0.0,1.0
2,0,-0.5924805998028931,1,2,0.18876253192945994,False,1.0,0.0,0.0
3,1,-0.8233436520239081,0,0,-0.5125125150294839,True,0.0,1.0,0.0
3,1,3.409145638694702,0,0,-0.4918744606632361,True,0.0,0.0,1.0
3,1,0.9466064150038742,0,1,-0.47920571548543794,False,0.0,0.0,1.0
1,0,0.7926977135231975,0,0,2.441497778832105,True,0.0,0.0,1.0
3,0,0.40792595982150565,1,1,-0.24069423801061057,False,0.0,0.0,1.0
3,0,-0.4385718983222164,0,0,-0.4702296719376591,True,0.0,0.0,1.0
3,1,0.7157433627828591,0,0,-0.4888542575852486,True,0.0,0.0,1.0
2,1,0.21554008297065974,1,0,-0.04295550208861426,False,1.0,0.0,0.0
2,1,-2.208521965349999,2,1,0.13683114673782454,False,0.0,0.0,1.0
3,1,0.3309716090811673,0,0,-0.5176307525123133,True,0.0,0.0,1.0
1,1,2.6396021312913183,1,4,4.647001076532463,False,0.0,0.0,1.0
3,0,-0.361617547581878,0,0,-0.4918744606632361,True,0.0,0.0,1.0
3,0,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,-2.208521965349999,1,2,-0.23415046467497105,False,0.0,0.0,1.0
3,1,1.1774694672248893,0,0,-0.5079822104125026,True,0.0,0.0,1.0
2,1,0.1001085568601522,1,1,-0.11988611489111134,False,0.0,0.0,1.0
3,0,-0.6694349505432314,1,0,-0.4505983519307405,False,0.0,0.0,1.0
3,1,-0.361617547581878,0,0,-0.4894421904510968,True,0.0,0.0,1.0
1,0,-1.1311610549852615,0,1,3.6067927997556075,False,0.0,0.0,1.0
3,1,-0.2846631968415396,0,0,-0.4896093083547455,True,0.0,0.0,1.0
2,1,0.02315420611981384,0,0,-0.43700743807979686,True,0.0,0.0,1.0
1,0,-0.4385718983222164,0,0,0.7469121684912956,True,1.0,0.0,0.0
2,1,0.40792595982150565,0,0,-0.43700743807979686,True,0.0,0.0,1.0
2,1,3.1013282357333485,0,0,-0.43700743807979686,True,0.0,0.0,1.0
1,1,0.0,0,0,-0.6484216535389205,True,0.0,0.0,1.0
3,1,-0.6694349505432314,0,0,-0.32425318983493084,True,0.0,0.0,1.0
3,0,-0.9002980027642465,0,1,-0.4601623283443675,False,0.0,0.0,1.0
3,0,0.0,0,0,-0.48457563655809965,True,0.0,1.0,0.0
3,1,-2.208521965349999,5,2,0.2958951755118318,False,0.0,0.0,1.0
3,0,0.0,8,2,0.7519458402879414,False,0.0,0.0,1.0
3,1,-0.2846631968415396,0,0,0.48910360681684706,True,0.0,0.0,1.0
3,1,-0.361617547581878,1,0,-0.4918744606632361,False,0.0,0.0,1.0
2,1,0.0,0,0,-0.6484216535389205,True,0.0,0.0,1.0
3,1,-0.7463893012835698,0,0,-0.45714212526638004,True,0.0,0.0,1.0
1,0,1.8700586238879346,1,0,0.9274538680872313,False,1.0,0.0,0.0
3,1,-0.5924805998028931,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,1,2.2548303775896263,0,0,-0.3766033765200472,True,0.0,0.0,1.0
2,0,1.8700586238879346,1,3,-0.18532384824750675,False,0.0,0.0,1.0
1,1,-0.20770884610120124,0,0,-0.034313694348132716,True,0.0,0.0,1.0
1,1,0.1001085568601522,1,0,0.39858208016340624,False,0.0,0.0,1.0
1,1,-0.5924805998028931,0,0,2.0825124140450755,True,1.0,0.0,0.0
1,1,0.25401725834082894,0,0,-0.5477482176060045,True,0.0,0.0,1.0
3,1,-1.8237502116483069,0,1,-0.397241430886295,False,0.0,0.0,1.0
3,0,-1.9007045623886454,4,2,-0.016444159470040135,False,0.0,0.0,1.0
1,1,0.7157433627828591,0,0,-0.6484216535389205,True,0.0,0.0,1.0
3,1,-0.4000947229520472,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,1,1.8700586238879346,0,0,-0.36653603292675563,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.49640476528021726,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4894421904510968,True,0.0,0.0,1.0
3,1,0.02315420611981384,0,0,-0.5028639729296732,True,1.0,0.0,0.0
3,0,0.0,0,0,-0.48977642625839407,True,0.0,1.0,0.0
1,0,0.40792595982150565,0,0,9.667166525013505,True,1.0,0.0,0.0
1,0,-0.6694349505432314,0,0,0.921244330558889,True,0.0,0.0,1.0
1,1,0.17706290760049057,0,0,-0.034313694348132716,True,1.0,0.0,0.0
3,1,-1.0542067042449232,0,0,-0.45714212526638004,True,0.0,0.0,1.0
3,0,-0.5924805998028931,0,0,-0.5024451714361923,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4894421904510968,True,0.0,0.0,1.0
1,1,0.6387890120425208,1,0,1.163700193253568,False,0.0,0.0,1.0
3,1,0.0,8,2,0.7519458402879414,False,0.0,0.0,1.0
2,1,-0.361617547581878,1,0,-0.12491978668775715,False,0.0,0.0,1.0
2,0,0.25401725834082894,1,2,-0.08968408411123653,False,0.0,0.0,1.0
3,0,0.0,1,0,-0.32425318983493084,False,0.0,0.0,1.0
1,1,-0.9002980027642465,1,0,1.5442457810799908,False,1.0,0.0,0.0
3,1,0.0,1,0,-0.32425318983493084,False,0.0,0.0,1.0
3,1,0.0,0,0,-0.4894421904510968,True,0.0,0.0,1.0
3,1,-2.1315676146096605,4,1,0.1506737441786005,False,0.0,0.0,1.0
3,1,-2.2531554887793948,0,1,-0.47694056317694733,False,1.0,0.0,0.0
2,1,-0.2846631968415396,0,0,-0.43700743807979686,True,0.0,0.0,1.0
3,1,0.8696520642635358,0,0,-0.5049620073345151,True,0.0,0.0,1.0
1,1,1.4083325194459044,1,0,0.8964967865378598,False,1.0,0.0,0.0
2,0,1.4083325194459044,1,2,0.6603330135889879,False,0.0,0.0,1.0
1,0,1.4083325194459044,1,0,0.1489119590497745,False,1.0,0.0,0.0
3,1,-1.9776589131289837,4,2,-0.01870931177853076,False,0.0,0.0,1.0
1,0,0.7157433627828591,1,0,0.4771073601910807,False,0.0,0.0,1.0
3,0,0.25401725834082894,3,0,-0.32928686163157667,False,0.0,0.0,1.0
2,1,-0.05380014462052453,0,0,-0.43700743807979686,True,0.0,0.0,1.0
1,1,1.4852868701862427,1,1,1.5841789061771412,False,1.0,0.0,0.0
3,1,0.0,8,2,0.7519458402879414,False,0.0,0.0,1.0
3,1,0.0,0,0,-0.5028639729296732,True,1.0,0.0,0.0
1,1,0.9466064150038742,1,0,0.39858208016340624,False,0.0,0.0,1.0
1,0,0.48488031056184405,0,2,0.7811411367084872,False,0.0,0.0,1.0
1,1,2.4087390790703034,0,0,0.026090367211616904,True,0.0,0.0,1.0
3,0,-0.9002980027642465,0,0,-0.5125125150294839,True,0.0,1.0,0.0
3,0,-0.9002980027642465,0,0,-0.4974960653257301,True,0.0,0.0,1.0
2,1,-2.23391690109431,1,1,-0.35646868933346404,False,0.0,0.0,1.0
3,1,0.17706290760049057,0,0,0.48910360681684706,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,0,0.0,1,0,-0.3573908580066095,False,1.0,0.0,0.0
3,1,-1.0542067042449232,0,0,-0.4863374216869257,True,0.0,0.0,1.0
1,1,0.1001085568601522,1,0,0.49925551609632224,False,0.0,0.0,1.0
1,1,1.4083325194459044,0,0,-0.11384570873513637,True,0.0,0.0,1.0
3,1,-0.5924805998028931,0,0,-0.5029485386158568,True,1.0,0.0,0.0
3,0,-1.2850697564659384,0,0,-0.5028639729296732,True,1.0,0.0,0.0
3,1,0.17706290760049057,1,0,-0.32928686163157667,False,0.0,0.0,1.0
3,1,-0.1307544953608629,2,0,-0.4888542575852486,False,0.0,0.0,1.0
2,1,1.2544238179652276,0,0,-0.12491978668775715,True,0.0,0.0,1.0
3,1,-0.1307544953608629,0,0,-0.49145565916975514,True,0.0,0.0,1.0
2,1,0.9466064150038742,1,0,-0.10478509950117394,False,0.0,0.0,1.0
3,1,0.40792595982150565,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,0,-2.1315676146096605,3,2,-0.08666388103324908,False,0.0,0.0,1.0
3,0,0.1001085568601522,0,0,-0.4735861242916626,True,0.0,0.0,1.0
3,0,0.0,1,0,-0.3363340021468808,False,0.0,1.0,0.0
3,1,0.0,0,0,-0.4894421904510968,True,0.0,0.0,1.0
2,0,-0.8233436520239081,1,0,-0.12491978668775715,False,0.0,0.0,1.0
3,1,-0.7463893012835698,0,0,-0.47400492578514347,True,0.0,0.0,1.0
3,1,-1.2081154057256,5,2,0.2958951755118318,False,0.0,0.0,1.0
2,0,0.3309716090811673,0,1,-0.18532384824750675,False,0.0,0.0,1.0
3,0,0.0,0,0,-0.4926295114327329,True,0.0,1.0,0.0
3,0,0.0,0,0,-0.49237782784290063,True,0.0,1.0,0.0
3,1,1.6391955716669195,0,0,-0.49237782784290063,True,0.0,0.0,1.0
3,0,0.0,0,0,-0.4948100980550399,True,0.0,1.0,0.0
3,0,0.0,0,0,-0.49237782784290063,True,0.0,1.0,0.0
3,0,0.0,0,0,-0.49237782784290063,True,0.0,1.0,0.0
3,1,-0.1307544953608629,0,0,-0.45714212526638004,True,0.0,0.0,1.0
2,1,-0.361617547581878,0,0,-0.3866707201133388,True,0.0,0.0,1.0
1,1,-0.8233436520239081,3,2,4.647001076532463,False,0.0,0.0,1.0
3,1,0.40792595982150565,0,0,-0.4894421904510968,True,1.0,0.0,0.0
1,0,0.40792595982150565,1,0,1.0323213593611125,False,0.0,0.0,1.0
3,1,-1.5928871594272918,1,1,-0.32828012727224753,False,0.0,0.0,1.0
3,1,-0.7463893012835698,0,0,-0.5676312212027554,True,1.0,0.0,0.0
2,1,0.9466064150038742,0,0,-0.3866707201133388,True,0.0,0.0,1.0
2,1,0.02315420611981384,0,0,-0.3866707201133388,True,0.0,0.0,1.0
2,1,0.0,0,0,-0.6484216535389205,True,0.0,0.0,1.0
3,1,-0.6694349505432314,0,0,-0.49145565916975514,True,0.0,0.0,1.0
3,1,1.3313781687055661,0,0,-0.5024451714361923,True,0.0,0.0,1.0
1,0,-0.361617547581878,1,2,2.4029901895877646,False,0.0,0.0,1.0
3,1,-1.0542067042449232,0,0,-0.4628462821463391,True,0.0,0.0,1.0
1,1,1.1774694672248893,1,0,1.0323213593611125,False,0.0,0.0,1.0
3,1,0.6387890120425208,0,0,-0.47400492578514347,True,0.0,0.0,1.0
1,1,2.0239673253686115,0,0,0.06635974158478332,True,1.0,0.0,0.0
3,0,0.0,1,1,-0.19824427701513722,False,1.0,0.0,0.0
1,1,0.1001085568601522,0,0,0.3682954836973478,True,0.0,0.0,1.0
1,0,0.02315420611981384,0,0,1.2341715984066093,True,0.0,0.0,1.0
1,1,0.0,0,0,-0.09027201697708476,True,1.0,0.0,0.0
3,0,-1.2081154057256,0,0,-0.4902797934380587,True,0.0,0.0,1.0
3,0,-1.0542067042449232,0,0,-0.49271407711891657,True,0.0,1.0,0.0
3,0,0.7926977135231975,1,0,-0.4576454924460446,False,0.0,0.0,1.0
1,1,1.947012974628273,0,0,-0.034313694348132716,True,0.0,0.0,1.0
3,1,-0.8233436520239081,0,0,-0.4918744606632361,True,0.0,0.0,1.0
1,1,1.1774694672248893,0,0,-0.11384570873513637,True,0.0,0.0,1.0
1,0,0.48488031056184405,1,2,1.7677408088510642,False,0.0,0.0,1.0
3,0,-0.20770884610120124,0,0,-0.4888542575852486,True,0.0,0.0,1.0
1,0,1.4852868701862427,1,0,0.8964967865378598,False,1.0,0.0,0.0
1,0,0.8696520642635358,0,0,2.059693773056521,True,1.0,0.0,0.0
1,1,-0.8233436520239081,1,0,0.4207302360686478,False,0.0,0.0,1.0
3,1,0.25401725834082894,0,0,-0.4918744606632361,True,0.0,0.0,1.0
1,1,-0.20770884610120124,1,0,0.4207302360686478,False,0.0,0.0,1.0
1,1,0.0,0,0,-0.09027201697708476,True,1.0,0.0,0.0
1,1,0.40792595982150565,0,0,-0.11913106412161445,True,0.0,0.0,1.0
3,0,-0.05380014462052453,1,1,-0.43776248884929375,False,0.0,0.0,1.0
2,0,0.02315420611981384,3,0,-0.22559322262067316,False,0.0,0.0,1.0
3,1,0.3309716090811673,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,1,-0.05380014462052453,0,0,-0.4894421904510968,True,1.0,0.0,0.0
1,0,-0.8233436520239081,0,0,-0.04438103794142432,True,0.0,0.0,1.0
1,0,0.40792595982150565,0,0,2.0825124140450755,True,0.0,0.0,1.0
3,1,0.0,8,2,0.7519458402879414,False,0.0,0.0,1.0
2,0,0.7926977135231975,0,0,-0.331300330350235,True,0.0,0.0,1.0
1,1,2.4856934298106417,0,0,-0.11384570873513637,True,0.0,0.0,1.0
3,0,-0.361617547581878,1,0,-0.4888542575852486,False,0.0,0.0,1.0
3,1,-0.2846631968415396,0,0,-0.4863374216869257,True,0.0,0.0,1.0
3,0,-0.9002980027642465,0,1,-0.3573908580066095,False,1.0,0.0,0.0
2,1,0.3309716090811673,1,0,-0.22559322262067316,False,0.0,0.0,1.0
3,1,1.4083325194459044,0,0,-0.4902797934380587,True,0.0,0.0,1.0
3,1,-0.1307544953608629,0,0,-0.4894421904510968,True,0.0,0.0,1.0
3,1,-0.4385718983222164,2,0,-0.1621689579829361,False,0.0,0.0,1.0
2,0,-0.977252353504585,0,0,-0.40680540729992204,True,1.0,0.0,0.0
1,0,0.6387890120425208,1,0,0.7868452935884461,False,1.0,0.0,0.0
3,1,0.0,0,0,-0.5028639729296732,True,1.0,0.0,0.0
3,1,0.7926977135231975,0,0,-0.4894421904510968,True,0.0,0.0,1.0
3,1,-0.5924805998028931,0,0,-0.46720946885967163,True,0.0,0.0,1.0
3,0,-2.1315676146096605,0,1,-0.43776248884929375,False,0.0,0.0,1.0
1,1,-0.1307544953608629,1,0,1.0060617003323709,False,1.0,0.0,0.0
3,1,-0.9002980027642465,0,0,-0.49237782784290063,True,0.0,0.0,1.0
3,1,-0.1307544953608629,0,0,-0.1948878246611338,True,0.0,0.0,1.0
2,0,-0.8233436520239081,0,0,-0.12491978668775715,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
1,0,2.3317847283299646,1,0,0.8667135572514657,False,1.0,0.0,0.0
3,1,-0.7463893012835698,0,0,-0.4902797934380587,True,0.0,0.0,1.0
1,1,1.1774694672248893,0,0,0.06635974158478332,True,0.0,0.0,1.0
3,0,0.0,0,0,-0.4863374216869257,True,0.0,0.0,1.0
2,0,-0.4385718983222164,0,0,-0.3866707201133388,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.49237782784290063,True,0.0,1.0,0.0
3,0,0.0,1,0,-0.3363340021468808,False,0.0,1.0,0.0
3,1,0.7157433627828591,1,5,-0.01870931177853076,False,0.0,0.0,1.0
3,0,-0.2846631968415396,0,0,-0.4902797934380587,True,0.0,0.0,1.0
2,0,-0.4385718983222164,2,1,-0.10478509950117394,False,0.0,0.0,1.0
2,0,0.48488031056184405,0,0,-0.3866707201133388,True,0.0,0.0,1.0
1,1,0.5618346613021824,0,1,-0.05042144409739929,False,1.0,0.0,0.0
1,0,0.0,0,1,0.4589861417231558,False,0.0,0.0,1.0
2,1,-0.1307544953608629,0,0,-0.43700743807979686,True,0.0,0.0,1.0
3,1,-0.8233436520239081,0,0,-0.4894421904510968,True,0.0,0.0,1.0
3,1,1.0235607657442125,0,0,-0.5185529211854588,True,0.0,0.0,1.0
1,1,-0.361617547581878,1,0,1.1854295476653287,False,1.0,0.0,0.0
3,1,1.3313781687055661,0,0,-0.46720946885967163,True,0.0,0.0,1.0
1,0,-1.0542067042449232,0,0,1.093228788100527,True,0.0,0.0,1.0
2,1,-2.2216042049758564,1,1,-0.2708962687904854,False,0.0,0.0,1.0
3,1,-0.5924805998028931,0,0,-0.5049620073345151,True,0.0,0.0,1.0
3,1,-0.8233436520239081,0,0,-0.4894421904510968,True,0.0,0.0,1.0
2,1,-0.1307544953608629,0,0,-0.3766033765200472,True,0.0,0.0,1.0
3,1,-1.2081154057256,4,1,0.1506737441786005,False,0.0,0.0,1.0
3,1,0.48488031056184405,0,0,-0.4894421904510968,True,0.0,0.0,1.0
1,1,-0.05380014462052453,0,0,-0.04438103794142432,True,0.0,0.0,1.0
3,1,0.9466064150038742,0,0,-0.494391296561559,True,0.0,0.0,1.0
1,1,0.0,0,0,0.39858208016340624,True,0.0,0.0,1.0
1,1,-0.20770884610120124,0,0,0.8964967865378598,True,1.0,0.0,0.0
3,1,-0.05380014462052453,0,0,-0.49237782784290063,True,0.0,1.0,0.0
2,0,-1.9007045623886454,1,2,-0.08968408411123653,False,0.0,0.0,1.0
3,0,-0.5924805998028931,0,0,-0.45034666834090825,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.49237782784290063,True,0.0,1.0,0.0
2,0,0.02315420611981384,0,0,-0.3866707201133388,True,0.0,0.0,1.0
1,1,2.4856934298106417,0,0,-0.11384570873513637,True,0.0,0.0,1.0
2,1,0.3309716090811673,0,0,-0.3866707201133388,True,0.0,0.0,1.0
3,1,-0.1307544953608629,0,0,-0.4894421904510968,True,0.0,0.0,1.0
3,1,0.0,0,0,-0.49237782784290063,True,0.0,1.0,0.0
3,1,1.100515116484551,0,1,-0.32425318983493084,False,0.0,0.0,1.0
3,0,1.1774694672248893,0,0,-0.49237782784290063,True,0.0,0.0,1.0
2,1,-0.8233436520239081,0,0,-0.3866707201133388,True,0.0,0.0,1.0
2,1,-0.9002980027642465,0,0,0.8314778546749452,True,0.0,0.0,1.0
3,1,0.1001085568601522,0,0,-0.4918744606632361,True,0.0,0.0,1.0
2,1,0.0,0,0,-0.6484216535389205,True,0.0,0.0,1.0
3,1,-0.6694349505432314,0,0,-0.5024451714361923,True,0.0,0.0,1.0
2,1,-0.361617547581878,0,0,-0.3866707201133388,True,0.0,0.0,1.0
3,1,0.17706290760049057,0,0,-0.4800453319411184,True,0.0,0.0,1.0
2,1,0.02315420611981384,1,0,-0.16518916106092355,False,1.0,0.0,0.0
3,1,0.7926977135231975,0,0,-0.5029485386158568,True,1.0,0.0,0.0
3,1,0.25401725834082894,0,0,-0.4894421904510968,True,1.0,0.0,0.0
3,1,0.48488031056184405,0,0,-0.4974960653257301,True,0.0,0.0,1.0
1,0,1.3313781687055661,1,1,0.40974072380221066,False,0.0,0.0,1.0
